"ID","population.code","Roundness","Ellipticity","Rectangularity","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4","D1","D2","D3","D4","E1","E2","E3","E4","F1","F2","F3","F4","G1","G2","G3","G4","H1","H2","H3","H4","I1","I2","I3","I4","J1","J2","J3","J4","K1","K2","K3","K4","L1","L2","L3","L4","M1","M2","M3","M4"
"ind_3308","NA",0.724455540217929,0.108963308061458,0.743499344271117,-0.036670945539334,-0.03416557125307,0.008768053946179,0.026631719093929,-0.005360338745888,-0.010112098321818,0.001435414241574,0.002041148989733,0.001336387631119,0.000178318990785,-0.00168372843276,0.000668704025951,0.001018386135532,-0.001770590186938,0.001037456313915,0.001313442995078,-0.001397482725969,0.000836369928226,0.000687644630355,-0.001668242916537,-0.000138444114948,0.001206274569128,-9.72027766307546E-05,-0.00027538169331,0.000447659314098,0.000199441952622,-0.00077405985236,-0.000250099615751,0.000638979744901,0.000215646663099,-0.513090155996702,0.008673005252097,-0.014688386812398,-0.007002336814764,0.01358065020926,0.000732845961505,-0.000864445972139,0.001584771333921,-0.006006163404279,-0.000295840637885,0.00342532097701,-0.000221206186635,-0.001336318655138,0.000348263435264,-0.000229229246869,-0.00047111165934,0.000477170073633,1.15472058322737E-05,-0.000189023603782,-0.000333018524927,1.35940501652231E-05,0.000239489164635
"ind_3309","NA",0.73194024624785,0.107597392347782,0.747065322899233,0.033282819481083,-0.01813543488595,0.012582670686403,0.018241472707251,-0.011788648995835,-0.00709173167388,0.008124887352243,0.001445881187682,-0.0014350958436,0.001143286325499,-0.002296847663374,0.000133453084803,0.00181192805559,-0.000789861821054,-0.000632983828383,6.13228136565284E-05,-5.3573645274267E-05,0.000558222745931,0.000451189979541,-0.000485462672463,-0.000643769836284,-0.000107318907026,0.000526593889488,-0.000175015946584,-0.000721253505023,0.000928138596564,0.000461038661786,-0.000691238225886,-0.000366763559102,0.000501921955251,-0.538320319230374,0.007768885864269,-0.011822574611528,-0.007980709279404,0.014585329346625,0.001697673939112,-0.002778246786988,-9.91046953629531E-05,-0.002734111882087,-0.000159108883069,0.001557988586764,0.000295432999799,0.000387831837457,-0.001477054786426,-0.000842878452962,0.001010099646535,0.000920620787187,-0.000505569349535,-0.000453154175987,-0.000316857092546,-0.000333567208817,0.000476680827645
"ind_3310","NA",0.756646838571494,0.110592293999956,0.784072407875033,0.008720707522985,-0.014921504436233,0.002467969185332,0.013695610890388,-0.005329861274164,-0.006529864128485,0.001379958392119,0.001057051962436,0.001185101951832,0.000995391951515,-0.002681776307474,-0.000716747178783,0.002001902888601,0.000294347779731,-0.000674598860137,-0.00019461832437,0.000784455305138,-0.000507116635736,-0.000737777664626,0.000960186075701,-8.09897593655415E-05,-0.000937633803902,0.000580909454898,0.000369174255173,-0.00072304815609,-1.67137708579917E-05,0.000395844502471,-0.000149797496799,1.16761437475149E-05,-4.67724616780566E-05,-0.524500961615611,-0.0006778346452,-0.004693729179357,0.003645824574937,0.013346416401316,-0.004611647192314,-0.00690792175597,0.003538029579066,0.000959715176109,-0.00117193372524,0.000539835385751,2.14829800143308E-05,-0.000490414530515,-7.1624451034177E-05,0.000618441847666,0.00045219970127,-0.001354364175481,-0.000205546236871,0.000811665262386,0.000521765747365,-0.000251751181586,-6.66718235229194E-05
"ind_3311","NA",0.805335548813063,0.064510452463011,0.756704850529676,-0.020278857451331,-0.013439331441049,-0.001765439343192,0.010064308959102,0.010509590012109,-0.004859283584815,-0.005844768063509,0.001432701069626,0.001525821963192,0.000629713544009,-1.38684807210017E-05,0.000246400175771,-0.000378940840651,-0.000536156715117,7.18176689914372E-07,0.000846822383543,8.11879698486576E-05,-0.000888310832624,0.000205111538523,0.000671718830298,-0.000371761347808,-0.000266675118618,9.76511003787489E-05,0.000448029985753,-0.000152574945771,-0.000272988495353,0.00025653560971,0.000290777078154,-1.21882226099717E-05,-0.00016364088396,-0.540885816670693,0.007705507573016,-0.01906747830096,-0.004263629964428,0.017201408972714,-0.001243269048644,-0.007904540556151,0.001577568919565,0.000779056073109,-0.001084386326156,0.001048616241223,0.000466280988536,-0.001088861543864,0.000201001855067,0.001237851855141,-0.001090529690861,-0.000858457172201,0.001033831271538,0.000572745933481,-0.000580848922113,-0.000355431952441,0.000435400559499
"ind_3317","NA",0.776861096668728,0.101963980248954,0.785302120857718,-0.068896340016105,-0.010788291838922,0.001424404612261,0.009602357720236,0.005513045894667,-0.007421832972992,-0.003682814551201,0.002445804874697,0.000134859495023,0.000149982195823,-3.6538624451087E-05,0.000584178038947,-0.000970458265948,-0.000655845147432,0.000889770018065,-0.000185568175738,-0.000672306978118,0.000219315252344,0.000631262329351,-0.000426143120366,-1.13117077891031E-05,0.000449615643558,-0.000428557110144,-0.000196815509118,0.000124313981561,0.000624896424859,7.3217099987733E-05,-0.00034791748591,-0.000216240026311,-9.54915034278188E-06,-0.517162495057921,0.007557141044375,-0.002771447400058,-0.008702139386956,0.010440216921064,0.003596668091215,-0.005575522240255,-0.000179048987471,0.00124943079264,-0.00103997123701,0.000148677261188,0.001183507391311,-0.001506200643514,0.00059582838805,0.00096060867134,-0.001463435435766,-0.000323027900483,0.001150687118747,2.5147568852212E-05,-0.000742573475503,0.000574537232482,0.000433095682183
"ind_3318","NA",0.753373281657902,0.109125880801724,0.774413807708103,0.008445772059981,-0.027768759912167,0.004582622409731,0.022575062986382,-0.001806263118487,-0.009850839924161,0.000435483847453,0.002516889628043,0.000458589335914,0.001064566041066,-0.000769479501105,-0.001655355966685,0.000745925151373,0.000633870876869,6.67695857291751E-06,-0.000429857303352,-0.00012972457719,0.000171073629079,0.000390046794436,-0.000420642392263,-0.000344757377296,0.001034539763353,0.000189407552325,-0.000731824130114,-0.00026060764849,0.000319317120127,0.000211936251776,1.53704024760222E-05,-0.000168651076993,-0.00010849640536,-0.521701245511883,0.002629840282611,-0.009896383330137,-0.003284167593622,0.014873642361599,-0.000614933777133,-0.004055017789522,0.000158530734117,-0.002232363643291,0.001719705041823,0.002837977581627,-0.001501989989416,-0.001322409090196,0.000614824407158,9.41406099235032E-05,5.95149387678842E-05,-0.000213556778108,-2.92940624138915E-06,0.000688535751314,-0.000466850489489,-0.000352067897052,0.000661252503418
"ind_3319","NA",0.734669887589802,0.127741646902267,0.782022886257576,-0.082375311304211,-0.007236724672206,0.009185928966772,0.008458363884956,-0.00109723929127,-0.007631942750228,0.000592264510964,0.004026812110732,-0.002096728487457,-0.002260395981933,0.000729741402596,0.001059176393964,-0.00016058510357,-0.000235504738086,-0.000511176477463,-0.000790336321333,0.000489903638118,0.001199323149602,0.00038215337654,-0.000859320233346,-0.000492627775849,0.000291543349372,0.000499057756013,6.87783902761315E-05,-0.000267111281002,-9.30157542100407E-06,-6.55791649306092E-05,-0.000134236825241,0.000263104170598,0.000412047594997,-0.509438352481062,0.011159718904531,-0.006512989167321,-0.006482245435707,0.012583646808048,0.003508740763961,-0.004695079349708,-0.002531118575656,-0.000778187732892,0.000286343134359,0.002138735003992,0.000850520439631,-0.00173371289543,-0.000326291402083,0.001190710798179,-0.00033206678769,-0.000925041256227,0.000819496178933,0.000706927278357,-0.000518675186137,-0.000386010036707,0.000270413094183
"ind_3322","NA",0.737326511096613,0.111965592366996,0.762454356327098,0.007206515830169,-0.019928256794365,0.007541161683403,0.016974820850446,-0.007435602456191,-0.005203605748937,0.004169715312146,-0.00080373840894,0.000373504964782,0.00262730163521,-0.002671865102131,-0.001129444122822,0.002107946602225,-0.000287593080148,-0.000685890291179,0.000468097573707,-0.000102867193182,-0.00056488657211,0.000198306401722,0.000421828666768,0.000147000654578,-0.00016661133034,-0.000127312211552,-3.52559511584082E-06,3.36717432579741E-05,8.48838141394433E-05,-4.11462026112104E-05,7.80687881493194E-06,0.000193575242056,2.9793963134962E-05,-0.516512534937701,0.004189385841336,-0.005188073072758,-0.001097796289534,0.010991897919432,-0.000390479827066,-0.004209341505677,0.001132413250796,-0.001036122112594,-7.55362186104203E-05,0.001074397274918,-8.66592323534238E-05,-0.000498277094979,-0.00064918320126,-0.000247973834645,0.000627256590782,-0.00038463810711,-0.000339303945671,0.000628000590336,-0.000169064837493,-0.00071054983054,0.000289919002157
"ind_3323","NA",0.766980717819759,0.110434290794744,0.793517776658201,-0.0449760340965,-0.007648813427246,-0.002337284472909,0.003687701794993,0.007987211446196,-0.003232672252406,-0.005589957401022,0.001817173429944,0.000146939749954,-0.000504722622491,0.001310487868722,0.000332441551574,-0.000823352651528,2.27115326543292E-07,0.000147481801101,-0.000217914673873,-7.92722724806942E-05,0.000669385480563,0.000199525932784,-0.000421608068162,-0.00015994759029,0.000271639830645,0.000241289309949,-5.78135143247236E-05,2.97170453441789E-05,8.1101107388546E-05,-0.000129507152573,-0.000153524696274,-5.84898952289864E-05,0.000284847946422,-0.517648544196476,0.008166486244027,-9.91105738651813E-05,-0.008316387815189,0.009625358831154,0.003881210420207,-0.004053941021767,-0.001531728675316,3.80866565971656E-05,-0.000481947854936,0.000389529499205,0.001287563525187,-0.000788123799954,-0.00081774949196,0.000459903353471,5.0792060139778E-05,-6.24928865963695E-05,0.000276238240991,0.000125605998667,-0.000201201515323,-5.39097082560204E-05,0.000145680847419
"ind_3324","NA",0.735098076186184,0.100448330513441,0.738797382886053,0.010140871133301,-0.015851398377768,0.013153598207082,0.019152631089517,-0.011577351992206,-0.006321828235639,0.006252125219287,-0.000875234921856,-0.00191477388209,0.001961785213682,-0.000272184698805,-0.002067994196099,0.000809378271145,0.00089416549381,0.000633305620768,-0.000761268769325,-0.00073419279721,0.001205678823464,4.7412365334124E-06,-0.000802231267316,-5.64982511334504E-05,-0.000165474980951,-8.03190217790423E-05,0.000361486993038,-0.000114797260998,-0.000328672920454,-0.000175032161922,0.000217530431098,0.000472773402807,-0.000672945720037,-0.535076452312392,0.002639954685243,-0.009815670497933,0.001030690912409,0.011986362336394,-0.004905463581825,-0.004827199444031,0.001281422400534,-9.88593042772678E-05,0.00195658637287,-0.000788655364296,-0.002256937827681,0.001893224360821,0.001506887286337,-0.001811946185776,-0.001379323122727,0.00122463992413,0.000548810609551,-0.000429017440296,-0.00078214896996,0.000427436798447,0.00044737064658
