"ID","population.code","area","weight","Na23_NIES","Mg24_NIES","Cu63_NIES","Zn64_NIES","Rb85_612","Sr88_NIES","Ba138_NIES","Pb208_NIES"
"3297","NA","core","17.334",8.16532666846981,"3.22565280914722",-0.941608539858445,-0.150822889734584,-2.52572864430826,7.67259501692882,"0.548121408509688",-6.21962064024574
"3298","NA","core","21.284",8.2717733558376,"3.28653447334202",-0.867500567704723,-0.583396316600826,-2.40794560865187,7.44387431043473,"0.46373401623214",-5.99146454710798
"3299","NA","core","15.817",7.70717056321728,"2.71336936257981",-1.13943428318836,-0.478035800943,-2.39689577246529,7.54028690018458,"1.27815220250019",-6.31996861408002
"3300","NA","core","28.893",8.16568771984395,"3.30725293548561",-0.755022584278033,0.300104592450338,-2.31263542884755,7.59931119415059,"0.959350221334602",-6.37712702791997
"3301","NA","core","27.945",8.07427229176397,"3.24415363205247",-0.755022584278033,-0.621757184473272,-2.29263476214088,7.42272629870935,"0.385262400790645",-6.00759392903787
"3302","NA","core","27.576",8.15959496423982,"3.19622113430339",-1.30933331998376,-1.66073120682165,-2.53830742651512,7.48879143258815,"0.662687973075237",-6.07484615604703
"3310","NA","core","26.282",8.1116160770356,"3.26880819361641",-0.82098055206983,-0.515838165589535,-2.37515578582888,7.65277358695197,"0.512823626428664",-5.65499231048677
"3322","NA","core","26.282",8.17309595825522,"3.35968070145922",-0.967584026261706,-0.590590592234853,-2.45340798272863,7.78146413532015,"1.02245092770255",-5.84304454198971
"4187","A","core","na",8.09054019698349,"3.26880819361641",-1.56064774826467,-4.3428059215206,-2.24431618487007,7.53203993670223,"na",-4.19970507787993
"4188","A","core","na",7.99619601232875,"3.08557297755378",-1.46967597005894,-2.12026353620009,-2.33304430047875,7.88479486025028,"1.85473426838944",-4.53751153751428
"4189","A","core","na",8.06111140207147,"3.23474917402449",-1.20397280432594,-4.60517018598809,-2.16282315061889,7.58860211957924,"2.9391619220656",-5.9522438339547
"4190","A","core","na",8.43366591969497,"3.25269737334371",-0.139262067333508,-3.77226106305299,-1.29098418131557,7.32554413677913,"1.78507048107726",-5.24004845842406
"4191","A","core","na",8.13543484425271,"3.19785645764413",-1.56064774826467,-4.26869794936688,2.04898233419513,7.72663161874925,"0.688134638736401",-4.96184512992682
"4192","A","core","na",7.984271913376,"3.42718996193641",-1.51412773262978,-4.50986000618377,-2.41911890925,7.56783676533675,"2.70404217970467",-4.71053070164592
"4194","A","core","na",8.27115709391957,"3.90721144843092",-0.994252273343867,-3.38139475436598,-2.32278780031156,7.4074633309342,"1.34025042261848",-4.54690127786412
"4195","A","core","na",8.03430693633949,"3.26690379387878",-1.89047544216721,-4.13516655674236,-2.52572864430826,7.55654819221843,"0.783901543828409",-4.51899248974704
"4196","A","core","na",8.06092835130909,"3.37451111639965",-1.46967597005894,-4.60517018598809,-2.1982250776698,7.4938460622451,"1.74919985480926",-4.7444322533216
"4198","A","core","na",8.16218542838734,"3.60522606911668",-1.04982212449868,-3.81671282562382,-2.3538783873816,7.37556274843337,"3.47661402094691",-5.42615073805792
"4199","A","core","na",8.14506517570659,"4.08513562313679",-1.6094379124341,-2.30258509299405,-2.01740615076038,7.66250542615255,"0.587786664902119",-4.99083266680008
"4200","A","core","na",8.42681980556666,"4.84670360241389",0.165514438477573,-2.65926003693278,-1.55589714550607,7.60244626725748,"1.31640823365572",-3.91202300542815
"4201","A","core","na",8.05601767941905,"3.27146827498737",-1.62455155024415,-4.3428059215206,-2.44184716032755,7.51870493191068,"1.74745921033147",-4.93367425296013
"4203","A","core","na",8.13239504284385,"4.14202299753884",0.246860077931526,-1.89711998488588,-1.61445045425764,7.75962694924981,"1.71018781553424",-3.64965874096066
"4204","A","core","na",8.00262724803452,"4.03494835226544",-0.527632742082372,-3.12356564506388,-2.55104645229255,7.45929281120914,"1.18172719537862",-3.17008566069877
"4205","A","core","na",8.11282148532616,"3.31672822503571",-1.38629436111989,-0.843970070294529,-2.43041846450393,7.75232656850816,"1.26129787094521",-3.64965874096066
"4206","A","core","na",8.17002151943312,"3.31998732623661",-1.38629436111989,-0.616186139423817,-2.81341071676004,7.6554237882163,"1.3244189574018",-4.35052796761451
"4207","A","core","na",8.05384258167443,"3.13200989184654",-1.34707364796661,-0.82098055206983,-2.78062089393705,7.57203476842822,"0.300104592450338",-4.7444322533216
"4208","A","core","na",8.04257091261046,"3.17596832385692",-1.04982212449868,-0.941608539858445,-2.7333680090865,7.26436622087278,"1.15688119679209",-4.59521985513492
"4209","A","core","na",8.12049950169516,"3.28428896341643",-1.44816976483798,-0.693147180559945,-2.86470401114759,7.90551170560332,"3.44265917146975",-5.47267075369281
"4210","A","core","na",8.12305073941877,"3.41312595252743",-1.38629436111989,-0.755022584278033,-2.7333680090865,7.50320142391839,"1.4747630091075",-4.40631932724293
"4211","A","core","na",8.23337032929018,"3.3257551864953",-1.38629436111989,-0.63487827243597,-2.43041846450393,7.82031505950504,"na",-4.99083266680008
"4212","A","core","na",8.06546317798692,"3.08282698040492",-1.10866262452161,-0.616186139423817,-2.71810053695571,7.66275926308719,"2.69530262827971",-3.92207334128165
"4214","A","core","na",7.97067130299197,"3.12544388007565",-1.56542102701733,-0.867500567704723,-2.55104645229255,7.26428221196779,"1.870262530716",-4.97623386737892
"4215","A","core","na",7.97484250024239,"3.19458313229916",-1.66600826392249,-1.07880966137193,-2.65926003693278,7.46079520755442,"1.26129787094521",-4.7444322533216
"4216","A","core","na",8.15483067528787,"3.27638973106881",-1.56064774826467,-0.776528789498996,-2.86470401114759,7.37109299028076,"1.03318448334565",-4.7444322533216
"4217","A","core","na",8.01513568180875,"3.2422016501717",-1.58963528513792,-0.798507696217772,-2.55104645229255,7.61791197404164,"2.45358796653057",-5.74460446917646
"4218","A","core","na",8.03107644027103,"3.21767510429168",-1.51868354916564,-0.755022584278033,-2.48891467118554,7.64219314420995,"na",-5.16728910414163
"4219","A","core","na",8.07797479650268,"3.16082289341958",-1.6094379124341,-0.527632742082372,-2.61729583783375,7.5876398993085,"1.10194007876078",-4.52820914485196
"4220","A","core","na",8.12817508679089,"3.05776766447344",-1.56064774826467,-0.843970070294529,-2.53830742651512,7.72308469340971,"2.21046980408624",-4.35831010805657
"4221","A","core","na",7.9861580575885,"3.10637879364105",-1.56064774826467,-0.867500567704723,-2.48891467118554,7.64563200961335,"1.31103187661934",-5.38169897548709
"4222","A","core","na",7.97314509569256,"3.27865302890406",-1.69826912614072,-0.7339691750802,-2.65926003693278,7.53037269335155,"1.02604159583327",-5.33913936106829
"4223","A","core","na",7.97742953935535,"3.11839228628988",-1.66073120682165,-0.916290731874155,-2.63108915996608,7.7177828657288,"1.56444054650336",-6.45033043194326
"4224","A","core","na",8.0146696762446,"3.18345587963694",-1.66073120682165,-0.755022584278033,-2.55104645229255,7.59808850408045,"1.22377543162212",-3.9792317551216
"4225","A","core","na",7.97080947224953,"2.9041650800285",-1.56064774826467,-0.941608539858445,-2.45340798272863,7.63377131150025,"1.00063188030791",-5.80914299031403
"5038","A","core","na",7.85498250442188,"3.08648663682246",-1.56064774826467,-5.09946650780287,-1.72597172869005,7.61554966358881,"1.47017584510059",-5.09946650780287
"5039","A","core","na",7.82324969388007,"3.00071981506503",-1.51412773262978,-4.89285225843987,-1.72597172869005,7.80138722863009,"1.38879124131848",-5.14989736142976
"5040","A","core","na",7.92120901856892,"3.03061667540749",-1.51412773262978,-5.14989736142976,-1.77785656405906,7.71807642086146,"1.19392246847243",-4.79149976417958
"5041","A","core","na",8.01925746812147,"3.2812870849896",-1.51412773262978,-4.7444322533216,-1.8773173575897,7.76372259367319,"2.17475172148416",-4.48295255326384
"5042","A","core","na",8.08722225327275,"3.24571247882176",-0.653926467406664,-4.7444322533216,-1.9241486572738,7.43305169397658,"2.51850259921652",-4.13516655674236
"5043","A","core","na",7.98232074649169,"3.12236492448736",-1.38629436111989,-4.71053070164592,-1.89047544216721,7.51127311320469,"3.08053287524646",-3.64965874096066
"5046","A","core","na",8.09806516933889,"3.25153660710775",-1.46967597005894,-4.3428059215206,-2.01740615076038,7.50905029390905,"2.29455292129678",-4.65646348037564
"5048","A","core","na",8.01169999163937,"3.24532299488305",-1.42711635564015,-2.52572864430826,-2.05572501506252,7.50047973291388,"1.06471073699243",-4.3428059215206
"5049","A","core","na",8.00113054502138,"3.12895111734021",-1.27296567581289,-4.19970507787993,-2.09557092360972,7.56245264916688,"1.17557332980424",-4.54690127786412
"5050","A","core","na",7.92710788666461,"3.07915388169306",-1.6094379124341,-4.89285225843987,-2.18925640768704,7.64016644099005,"na",-4.40631932724293
"5051","A","core","na",8.0271207234432,"3.19006474301408",-1.56064774826467,-4.60517018598809,-2.17155683058764,7.60755031351355,"1.31103187661934",-4.19970507787993
"3197","TU","core","17.007",7.97092690111023,"3.05635689537043",-1.68200860526894,-2.30258509299405,-3.29683736633791,7.76332738462158,"1.48387468945875",-6.81244509917781
"3199","TU","core","14.303",8.25734416109361,"3.34356826882552",-1.01887732064926,-1.23787435600162,-2.39689577246529,7.89601312157208,"1.22964055107451",-1.10866262452161
"3200","TU","core","14.167",8.20329307683114,"3.19826487096408",-1.51412773262978,-2.40794560865187,-2.32278780031156,7.68861109339164,"0.86288995514704",-6.72543372218818
"3201","TU","core","13.092",8.23466050475777,"3.30688670219091",-1.17118298150295,-2.12026353620009,-2.22562405185792,7.68016178352765,"0.792992515529661",-5.80914299031403
"3202","TU","core","20.75",8.14343893715656,"3.39651979211104",-0.874669057183336,-1.23787435600162,-3.12356564506388,7.86681810270016,"1.07158361628019",-6.40093767661368
"3203","TU","core","18.469",7.78841054302334,"3.08236858021354",-1.87080267656851,-1.42711635564015,-3.29683736633791,8.0617770455856,"1.09861228866811",-7.14347761250321
"3205","TU","core","15.474",8.16523851802253,"3.39986315864902",-1.6094379124341,-0.916290731874155,-2.83021783507642,7.72443338880682,"1.73871024813824",-7.20886037176606
"3206","TU","core","29.016",8.02615712296556,"3.22007510544368",-1.49165487677772,-1.56064774826467,-3.12356564506388,7.58706212241567,"-0.113168698105638",-6.16581793425276
"3207","TU","core","15.552",8.23718824097237,"3.53251799898951",-1.07880966137193,-0.843970070294529,-1.8578992717326,7.90372557567837,"1.69927861643389",-6.81244509917781
"3208","TU","core","14.247",8.01500350371179,"3.16926532431487",-1.10866262452161,-1.07880966137193,-2.36446049671213,7.4986593020924,"0.819779831493311",-7.11847631029779
"3209","TU","core","16.276",8.25171869518854,"3.46479796307175",-0.82098055206983,-0.7339691750802,-2.70306265959117,7.57814547241947,"2.35707327827812",-6.57128304236092
"3210","TU","core","13.16",8.20963216875576,"3.34814816057234",-1.42711635564015,-1.96611285637283,-2.74887219562247,7.74120338707342,"1.8531680973567",-6.4377516497364
"3211","TU","core","16.071",8.11267763234366,"3.76884523575182",-0.322963886596421,-0.916290731874155,-2.70306265959117,7.78006904464274,"0.879626747502564",-4.42284862919414
"3212","TU","core","12.731",8.13128656315563,"3.42523937614239",-0.939047718996771,-1.77195684193188,-2.7646205525906,7.66651696410182,"2.10778601468898",-6.57128304236092
"3213","TU","core","17.429",8.06991184469092,"3.37279790714046",-1.77195684193188,-2.12026353620009,-3.10109278921182,7.83985636590251,"0.598836501088704",-6.76799333660698
"3214","TU","core","14.909",8.2013091558003,"3.35375630706202",-0.59783700075562,-1.42711635564015,-2.60369018577797,7.6945931468579,"2.08193842187842",-6.90775527898214
"3215","TU","core","12.418",8.23900193831779,"3.50765729276328",-0.544727175441672,0.262364264467491,-1.84516024595517,7.78041591062848,"1.04380405217311",-7.00206595845338
"3216","TU","core","11.036",8.29084200112425,"3.38031417074573",-1.6094379124341,-1.66073120682165,-2.01740615076038,7.61419867183442,"1.03673688495002",-6.57128304236092
"3217","TU","core","13.412",8.24983909843509,"3.29063819109509",-1.02165124753198,-1.34707364796661,-2.18925640768704,7.86874400397946,"1.00063188030791",-2.99573227355399
"3218","TU","core","10.397",8.09681138041979,"3.12060125559986",-1.09064411901893,-2.04022082852655,-2.7333680090865,7.6770159193604,"1.07500242302898",-3.91202300542815
"3219","TU","core","12.678",8.15973222435654,"3.29138251565495",-0.891598119283784,-1.89711998488588,-3.19418321227783,7.51418921992327,"2.88200350822565",-6.90775527898214
"3220","TU","core","21.064",8.14100335021164,"3.42718996193641",-1.10866262452161,-1.51412773262978,-2.67364877438488,7.54189527896205,"2.01089499914473",-6.81244509917781
"3221","TU","core","20.772",8.07455878456468,"3.25501487148407",-1.30933331998376,-1.71479842809193,-2.53830742651512,7.70048079054362,"1.30562645805244",-6.88795265168596
"3222","TU","core","18.984",8.32051628791705,"3.36349551447814",-0.693147180559945,-1.83258146374831,-2.46510402249182,7.77140022331471,"1.00795792039998",-6.50229017087397
"3223","TU","core","16.565",7.96880068616315,"3.18221184049661",-1.43129172705063,-1.89711998488588,-3.10109278921182,7.67415292128168,"0.8754687373539",-6.82157758274108
"3224","TU","core","17.029",8.05230286691729,"3.18759153482843",-2.06356819252355,-2.40794560865187,-3.32423634052603,7.50786569357309,"1.38879124131848",-7.01311579463996
"3225","TU","core","11.366",8.1401143537426,"3.32107133718287",-1.20397280432594,-0.0408219945202552,-2.31263542884755,7.57712193087668,"0.371563556432483",-7.00206595845338
"3226","TU","core","14.604",8.15910009952373,"3.299164656097",-1.17441400208439,-1.66073120682165,-2.56394985712845,7.8356385568921,"0.78845736036427",-6.72543372218818
"na","TU","core","na",8.21219132688045,"3.37279790714046",0.53062825106217,-1.13943428318836,-2.39689577246529,7.75227929581995,"1.49065437644413",-6.50229017087397
