"ID","population.code","Roundness","Ellipticity","Rectangularity","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","C4","D1","D2","D3","D4","E1","E2","E3","E4","F1","F2","F3","F4","G1","G2","G3","G4","H1","H2","H3","H4","I1","I2","I3","I4","J1","J2","J3","J4","K1","K2","K3","K4","L1","L2","L3","L4","M1","M2","M3","M4","N1","N2","N3","N4","O1","O2","O3","O4","P1","P2","P3","P4","Q1","Q2","Q3","Q4","R1","R2","R3","R4","S1","S2","S3","S4","T1","T2","T3","T4","U1","U2","U3","U4","V1","V2","V3","V4","W1","W2","W3","W4","X1","X2","X3","X4","Y1","Y2","Y3","Y4","Z1","Z2","Z3","Z4","a1","a2","a3","a4","b1","b2","b3","b4","c1","c2","c3","c4","d1","d2","d3","d4"
"ind_4074","NT",0.780823508732706,0.094674519795735,0.779538088163106,-0.034849188166817,0.003235431232073,0.007105118193154,0.00155117645306,-0.000584195854189,-0.004512310072769,-0.001753475006123,0.000439589413323,0.000523569236351,0.001111667059777,-0.000325341762561,-0.001074793586349,0.00055175134817,0.000102282587229,-0.000784745045363,0.000377558251183,0.000690018369827,-0.000767493015149,4.79730634074343E-06,0.00062707800803,-0.00011443940194,-0.000205703259363,0.000230258708558,-0.000364098503441,-0.000350178193684,0.000331576492641,0.000740639374854,-0.000217032222709,-0.000586191726641,7.95696614850461E-05,-0.507573603291564,0.005306530251577,0.001280406335211,-0.00272841982363,0.007557317261982,-0.001978189231595,-0.003862464452228,0.002871851586832,0.000516617679677,-0.00140855253037,0.001077652565179,-0.000552668936771,-0.000385027442763,0.000552462297799,-8.70651918777326E-05,-0.000509315486758,-8.13688378752604E-06,0.00062920556347,-7.7259411059283E-05,-0.000198876453957,1.04390233834402E-05,-0.000199479721246,-0.000170825353407,0.000124304698318,0.00042191505707,0.000186851120365,-0.000367502557423,-0.000314625406019,0.000135443321122,7.85835095668996E-05,-0.43688280926014,-0.011099941500759,0.021239216199453,-0.001872023413957,-0.000337226097632,0.003277030463581,-0.002053639841985,-6.27370722017159E-05,0.001023666383206,-0.00163777982925,-1.87738257686127E-05,0.001065330199766,-0.001053178247863,0.000687666166732,-0.000118589035641,0.00030787596282,-7.69782456288703E-05,0.00014140933443,0.000316802240709,-0.000447629949945,8.85910787367309E-05,1.45472364748405E-05,0.000153737763073,0.000147799689772,-6.86224874409174E-05,-0.000274477726889,-9.57769313649345E-05,-0.000180202091687,0.000331225200427,1.43777101154175E-05,0.005714919644712,0.007370642980619,-0.005501111653908,0.010537132879116,0.001969208667915,0.001485498865593,0.000839084782382,-0.00234827487706,-0.001108930787492,0.000882164329951,-0.000922670285767,0.000806031237346,-0.000204609669581,-0.000269589711862,-0.000352486904882,0.000200266799187,-0.000868933355626,1.73648627453605E-05,1.31743296538658E-05,-0.00012978689499,-4.13910514021612E-05,0.0002456400639,-0.000177294381539,-0.000116853473251,-0.000362244208531,-0.000147518638297,0.00023075103824,-9.37803328929215E-06,0.000249988402292,-0.000223966287142
"ind_4075","NT",0.762623264869523,0.092630136335774,0.7557612660755,0.007931851710446,-0.017475778573251,0.007358427870964,0.012083495591884,-0.00466713153833,-0.003708031137784,0.002275561510272,-0.00129486456601,0.001397595687694,0.003704549861916,-0.002852447623598,-0.002380396138359,0.002139271010982,0.000587228858738,-0.000174411947298,-0.000290544359434,-0.000361117051006,0.001068524147605,6.27612258135244E-05,-0.00097800028207,0.000374930512007,0.000178813712857,-0.000333781289705,0.000135439877076,0.000707189702112,3.38965783075135E-05,-0.000737070831695,-0.000421693814345,-9.1319355918371E-05,0.000908605224766,-0.528897075440833,0.001367796968453,-0.008666337639008,0.001277519824558,0.014406289186212,-0.004621450213547,-0.004619565397417,0.004995350334502,-0.001621823374716,-0.002804214279668,0.000784107227128,1.48311094189539E-05,0.00071648915997,0.001350285114502,-0.001705381398697,-0.000380194008581,0.000434318576164,-0.00021333743689,-0.000535274163147,0.000556363326324,-0.000225773068258,0.000405050519767,-9.39171787796198E-05,-0.00051864240083,0.000544808050265,0.000128812807914,2.58121897408559E-05,0.00028764634239,-0.000271619545727,-0.000558696431345,-0.464012755894185,-0.010238022367906,0.022221464586072,-0.000825643256863,-0.001266660935212,0.003072590865018,-0.006715184257498,-0.00096518448197,0.000632970806968,-0.00068693795578,0.000419854106012,0.001658410225077,-0.000795838719677,1.30568422345595E-05,-0.000671114198905,-0.000220249215262,0.000326890796952,0.000262976254796,0.000216282556677,0.000316009605796,0.00090078068727,-0.000651297664567,0.001117922617999,-0.000709972772534,0.000535783281547,-0.000176890396054,-0.000227978011544,-0.000143134051208,2.56193336719988E-05,-0.000316101361472,-0.031066895743022,-0.008052036573193,-0.002338468023684,-0.002792635887565,0.002193214469434,-5.99687217009488E-05,-0.0013926672809,-0.00174620081754,0.00085953969187,0.000404524366427,-0.000126496414027,0.00081084461725,-0.001090396711883,-0.0007598543528,0.000646846057192,-0.000334861058866,0.000630541979036,4.40279781115796E-05,-0.00029566755075,0.001026804735864,-0.000492090230056,-0.000145080765046,2.04516373043328E-05,-0.00010759047405,0.001069033508122,0.000110299299105,0.000170211458218,-6.38002492913225E-05,-0.000378893345047,0.000261945987123
"ind_4076","NT",0.74336775396189,0.107078220231138,0.759025356315586,0.037597476450019,-0.024254957376696,0.000931639110799,0.016229157019198,-0.000735808015371,-0.006975250502378,0.000223899204593,0.001575421426592,0.000745348774939,0.001212537826236,-0.000149676536619,-0.000920181545398,0.000977055050886,-0.000146034873663,-0.000649147978084,0.001201530699843,0.001018434428093,-0.000517283416167,-0.000619193149468,-0.000802023079877,1.04240659205883E-05,0.001286114843569,-0.000163792690635,-0.000410293104152,3.46878183277781E-05,-5.41588827160378E-05,-6.15879059618682E-06,0.000588652147192,-0.000140232522676,-0.000674574527688,-0.519027674642645,-0.007048483540148,-0.011691993926086,0.004184184910415,0.016240224891322,0.002551123205397,-0.004907984908776,-0.002115611381732,-0.002768994731131,0.001494222510184,0.004671131560744,0.00059872168888,-0.003030337056356,-0.001215768856842,0.000611917706845,0.001522636862598,0.001158316053479,-0.000781412432478,-0.000579019063626,0.000226914976131,-0.000113716027802,0.000142932203894,0.000168706171443,0.000202121040491,0.000138757032337,-0.000433222148809,-0.0003196290589,0.000120488094025,-0.000347917354552,0.000359760834086,-0.446723507628616,0.020881880262098,0.025599614153416,0.004644639477567,-0.000535307910832,-0.001929344261865,-0.003999766316837,0.000123479289898,0.000335535973111,0.000292427621836,-0.000479882721021,-0.001279187506565,-0.001120052170231,-4.65842070549829E-05,0.000744950002294,0.000333091781694,-2.64242895150072E-05,-0.000346965047927,-0.000744351198591,0.00034976826342,0.000177021218371,0.00025658860873,2.77088219133823E-05,-0.000358244420127,-0.000430656704928,-0.00034158464942,-0.000617125522294,0.000389388423778,0.000400385374718,-0.000242402510649,-0.054939805259368,-0.013107099318126,0.001812907397075,-0.002228192907103,0.001088042555812,-0.000855875972723,-0.001963941499076,-0.000502718026839,-0.00056422414109,-1.8817544522416E-05,-0.000308533156564,-0.00064405536829,-0.000492100793584,-0.000887462232595,-0.000309214671143,-0.00031082908093,0.000331435867369,0.000331124721434,0.00066321002518,-0.00080863175016,-0.000136894041797,-0.000371954242383,8.48066032669054E-05,0.000474863805581,6.08070724601685E-06,4.67582717456201E-05,0.000342898489484,0.000148253278358,-0.00051952228637,-0.000345521945604
"ind_4077","NT",0.768238180079196,0.09867409414112,0.771135027361565,0.024761985711667,-0.005391809125071,0.000542775274132,0.011005417220599,-0.003107657739117,-0.003266045284024,0.001494885900655,-0.002400139230167,0.000455673732334,0.003148477592399,0.001076678663486,-0.003256360353574,0.000119524171566,0.001460262709435,0.000221928794206,-0.000270673010761,-0.000591999914346,8.7513394143224E-06,0.000547259326652,-0.000213716452595,-0.000125913343801,-9.0311397414761E-05,0.000652782068066,-0.000393567867217,-0.000169482837354,3.90782748205945E-05,-0.000310048577291,5.63759047826221E-05,0.000164591261579,0.000403402533278,-0.539087024231645,-0.000728030909081,-0.008539459767375,-0.005422176275877,0.018535685314959,-0.000868145490822,-0.008412485308679,0.000465401872049,0.000826273298098,0.000286539480087,0.001467081384253,-0.001714200826996,0.000533124110397,0.000487890119663,-0.001340100327521,-0.000344695147054,0.001582534019347,0.000841744787028,-0.001415781110078,-0.000793455701269,0.000390758244958,0.001045223335103,-0.000446313380908,-0.000879762308667,0.000147313797745,0.000456286356594,-0.000362619258041,5.20196321229491E-05,0.000441786152349,-0.000146901696878,-0.465763359500351,-0.016602129334436,0.02916912034041,-0.002600706093714,6.95601420935376E-05,0.003717897633978,-0.006528915671743,0.001335733712528,0.00182896461505,-0.000550572443665,0.000431177507836,0.00014159542351,-0.001238459960322,0.00148839032427,-0.000533861977684,0.000746275422514,6.38746525310067E-05,-0.000165419507773,-0.000849144696723,0.000654451530533,-0.000527981805838,0.00063856835214,-0.000242097076433,0.00055595568977,-0.000216558345632,0.00049840351253,5.54125640048291E-05,0.000354511149633,-0.000343556225367,0.00051689225409,-0.041103722142098,-0.003833081530987,-0.001931300007907,0.007285643885226,-0.000229593479986,0.005755764470315,-0.003687953119493,0.001142565459759,-0.001535017122082,-0.000218164762152,0.000309680416278,0.000791036252244,0.001234461644729,-0.000671351561142,0.000878170725992,-0.000189268266344,0.000288072250131,7.59890664559087E-06,0.000129783791579,2.74446449185486E-05,-0.000105106248577,-4.51373999386579E-05,0.000816269645222,-0.000535697038862,0.000699352919751,-0.000673430985374,0.000404966261129,-0.000513700552392,-0.000257186718729,2.45823348552817E-05
"ind_4078","NT",0.751366229886984,0.091860555703066,0.743846849265519,0.032497656166603,-0.018222292711679,0.008968073940568,0.018745765011176,-0.010929200481832,-0.007686138643565,0.005045049088448,-0.001542711738614,0.000891064887928,0.002682634348416,-0.002480012972005,-4.46012816084484E-05,0.000304210475004,-0.000399502457492,0.001439559713654,-0.000237902971569,-0.001086354420765,0.000788045088075,0.000378667067365,-0.000963028151126,0.00097049120021,-0.000267466393419,-0.000698202081098,0.000629493244925,-2.54768460695898E-05,-0.000528190143461,0.000214383897306,-0.000124522893685,0.0004379651191,0.000165619096172,-0.544717455492094,0.000963559972223,-0.018220300234176,0.001110060441531,0.016406402796428,-0.005151269708893,-0.005272202275273,0.00177834764859,-0.001175490171247,0.00145972374458,0.001241931116436,-0.002111796536973,0.000477148431732,0.000660379232691,-0.000769244595116,6.28361766057017E-05,0.000131549026539,0.000669350368456,0.000366243868457,-0.00025122710761,-0.000392787905543,-0.000147573423302,-2.09276887092941E-05,0.000432938859152,-0.000272053977806,-0.000592375060035,0.000430672612389,0.000416853948227,-0.00042090328844,-0.000311216288103,-0.492625335670925,-0.029947770550074,0.027271148531305,-0.005115140312372,-0.001122467664217,0.005308512744331,-0.006006157691033,0.001592846400441,0.001025963772745,-0.001329686658547,0.001676920504792,-0.000757856175659,-0.001448202553721,0.00166787272232,-0.001536082344619,0.002366138141372,-0.001312718605153,0.000315152638234,-4.1795774342662E-05,-0.001277724824286,0.000258653629724,-0.000302290695565,-0.000711426785517,0.000856215129898,-0.000588393242574,0.000208963848846,0.000493806362658,-0.000540873890558,0.000278172549462,-0.000355093821182,-0.054392048158709,-0.005359826626874,0.006798459995367,-0.001102038674074,0.00514414803572,0.002513745330416,-0.002332692143611,-0.001159360512369,-0.000836712889014,-0.000657676261986,0.000658175989592,1.16552193888951E-05,-0.00029106331279,-0.000461924874133,-0.000268661269949,0.00059793980499,-0.000500201823232,0.001397431563123,-0.001091886950616,0.000416941308847,0.000833812068493,-0.001212436090752,0.000910893104733,-0.000378793134587,-0.000380905611503,0.000866273827009,-0.000829697634504,0.000561872899747,-9.28404693425288E-05,-0.000583140058258
"ind_4079","NT",0.779098150440866,0.093331872376677,0.773744721593401,0.015544211416538,-0.009285098877406,0.000490594250685,0.010093550619264,6.6719929695889E-05,-0.006827813894792,-0.001535969124505,0.003432010036794,0.002152616251768,0.000480873301697,-0.001074761156501,-0.0013744165143,0.000272166919249,0.000225599203264,0.000148527822236,0.000425587274237,-0.000172513347495,6.40269496023093E-05,0.000533735774836,-0.000103803072387,-0.000901621797577,-0.000161622384532,0.000556173030605,0.000293855881914,-0.000636784535551,-0.000867712657816,-0.000293683445328,0.000189150980875,0.00019469285373,-0.000233746297002,-0.54328693544681,-0.003486086066976,-0.009951246756473,0.010565645919908,0.019017752993848,-0.003888285600191,-0.007804029882387,0.001271921538669,0.000648124721744,-0.000661197077176,0.002107210749693,0.000689451799316,-0.001402078044517,-0.000664476290987,0.001374680250201,0.001002025733135,0.000377831902071,-3.91232419297597E-05,-0.000823955177099,-0.000625976499563,0.000802725595566,0.001125658693332,4.21455675590643E-05,-0.000760345680789,-0.000683361637156,0.000366245519348,0.001010146196664,0.000178973857383,-0.001102187557098,0.000117476156235,-0.468195644206408,0.02572831341197,0.028316637430673,0.001793289512664,0.001764563084332,-0.004025351944901,-0.005469260363936,-0.000815088006152,0.000201787232429,0.000362603880014,0.000327243372355,9.3850931691922E-05,0.000536510016309,0.001097942149032,0.000418752712319,0.00061159831583,-0.000824221659485,-0.000591490405492,-0.000261005531852,0.000311603922306,4.8286426995192E-05,0.000298698497442,-0.000249325658852,0.000110082821206,-0.000116888494006,0.000792362393762,0.000405573606278,0.00064220616248,0.000561000492246,0.000555837896168,-0.014387347543443,-0.007642344919132,0.001661693044577,-0.000565795576685,-0.001825754953152,-0.004713330056805,-0.004179077908417,-0.003386362127369,-0.001010005753354,0.000655958453109,0.000758381647693,0.001082383104362,-0.000213940973947,-0.001961415426846,-0.001284586500126,-0.001740791832948,-0.000382224723297,0.000331120124233,0.000685727107714,-0.000203151624602,-1.00875199557717E-05,-0.000108558001841,0.000276449809239,0.000461858290758,0.000463162102403,-0.000323229627311,-0.000411454511373,-0.000766556883616,-0.000432289883821,-0.000760403633777
"ind_4081","NT",0.755122507568571,0.105907259020506,0.77857534909467,0.053346285904902,-0.010017615513685,-0.00109121940306,0.010252861411967,-0.004103366702346,-0.005457332139745,0.003954542348335,0.001281315170783,-0.001263226926781,-0.000106058895077,-0.000490921014151,-0.000253162219821,0.001889368946643,-0.000925105997402,-0.001683811448038,0.001429398757869,0.00095643167286,-0.000671384138425,-0.000503977205486,-0.000237580164546,0.000635535804325,0.00015093242944,-0.000312310880793,0.000108441273129,0.000370766313782,-0.000712730587512,-0.00012952961288,0.000910515326999,-5.93669932996749E-06,-0.000829146767732,-0.501706780513454,0.004407053291154,0.00238394027196,0.001210257286705,0.006191149264534,-0.005955193620049,-0.003025970658461,0.004407593020415,-0.001576260310318,-0.001687965572643,0.00129275081962,-0.000216862889663,3.56555407017706E-05,9.80580365359013E-05,-0.000554269152326,0.000691656844463,0.000760162152101,-0.001323786673988,0.00012628247838,0.001098516334371,-0.000676016291152,-0.000143890029784,0.000841156719912,-0.000279812149786,-0.000750746865172,0.000312628638967,0.000623364456384,-0.000332724329728,-0.000229630095543,0.000135231781668,-0.412282140016857,-0.014510310512098,0.017860373410744,-0.002988289765629,-0.00116309191938,0.002309198761702,-0.00327274557039,0.001020814193041,0.001272332796651,-0.001031231826761,0.000871388915755,0.0003456927768,0.000228983457845,0.000348469030652,-0.000310439415293,0.000198590128099,0.000183954849061,-4.38981956595741E-05,-0.000491428135323,0.000714078683329,-0.00023937813583,-0.000167886251625,-7.42195318287106E-05,-0.000216092563986,0.000296474144438,-9.13632057898495E-05,-0.000140013707434,0.000674645191356,-0.000403468438963,0.000192463302242,-0.042508016539433,-0.007937139932416,0.002867102221767,0.004573002809741,-0.000425291139768,0.000367134850006,-0.00055970573811,0.000693886752456,-0.001232705443499,0.000335490024795,-6.82756408888589E-05,-0.000371885234729,0.00026849186686,-0.000656854476371,0.000228897724062,-6.11137029579177E-05,-0.000530074049156,0.000445843470383,-0.000174896055681,0.000250006543953,-0.000581426820665,-0.000362978126162,0.000614565822093,-2.42400425426884E-05,-0.000269094172348,-0.000120267297509,0.000134728416436,-3.49856569851098E-05,0.000184672748114,-2.47825088766042E-05
"ind_4082","NT",0.773786978447984,0.094378332964093,0.770658151022114,-0.033090044176621,-0.003007986169211,-0.002641001618712,0.011567999074062,0.00998240123806,-0.005791759386364,-0.006020736464353,0.00130528141613,-0.000486205839682,0.002635105476699,0.004203723131177,-0.001209515966205,-0.002585300734711,0.000480572309074,0.00145399731686,-4.05396583428297E-05,-0.000360836750469,0.000296957457352,-0.00011411900563,-0.001133865942875,0.00013385109494,0.00176003889481,0.000240408211962,-0.00104773599589,-0.000436388895991,0.000244120020411,0.000199679822366,-0.000248038241729,-0.00044009629981,0.000726884349311,-0.527600345225479,0.005949577578882,-0.00736853135838,-0.000332165005706,0.014856457670486,0.00367994445879,-0.00571535187594,-0.003073516827133,-5.35262309650546E-05,0.000586322904919,0.0013731390286,0.001574191351137,0.001038799844367,-0.001234514089626,-0.00199371739772,-0.00130975000702,0.001309547553221,0.002286246267937,-0.000785217220843,-0.001419661870999,0.001054504828353,0.000507924218974,-0.000850292775638,-0.000613163187737,4.53670690631237E-05,0.000675061733727,8.51332152427122E-05,-0.000707858072422,0.000403345564792,0.000951508645249,-0.451956256576844,0.021903975023124,0.022873966800515,0.001284944636452,-0.000876985670099,-0.003363424741428,-0.00514873442061,0.000200775785744,0.003600936400024,0.001394668337194,-0.000480052112124,-0.001038431243219,-0.001535766648798,-0.001646526153999,-0.001386109024194,0.000666937821566,0.001623474369703,0.001949814520223,0.001202312568552,-0.000538971869916,-0.000409944150153,-0.000441857562622,-0.00120319596659,0.000432042016551,0.001055194842863,0.000609430988166,0.000117612427205,-3.61433643839816E-05,-0.000162235066836,-0.000248178112814,0.034632134160602,-0.011554404138624,-0.007250537385445,0.004585329069853,0.000724018016801,-0.001600738213156,0.0019280121934,-6.19926535181154E-05,-0.001833229314193,-0.000411170507893,-0.001111235670084,0.001317290232248,0.001139221975967,0.000442051894381,0.000415490908354,0.001395791955425,0.000814718678394,-0.000404408098849,-7.9928528142914E-05,-0.000662970647281,-0.000686493082128,-0.000477962233334,3.12446625074448E-05,0.000679848384655,0.000344769452866,-0.000610338336984,-0.000444337586448,-0.001082508157104,-0.000777456567202,-0.000436575462415
"ind_4083","NT",0.771715383198181,0.066710520298939,0.726122755201854,-0.04076099023712,-0.048692317470908,0.013910818979798,0.028466484617006,-0.012891955565553,-0.008970487561352,0.007344561838294,-0.001099243639907,-0.002125635460713,0.003381660266324,-0.000647119270098,-0.002160476363717,-0.000591039064688,9.45634581033818E-05,0.002187488646854,-0.000158300209361,-0.002085205600049,0.000914853086751,0.000852786462975,-0.001023452203377,0.000849481716735,0.000476545565369,-0.001278089666907,-0.000516267524142,0.000335978851413,0.00108876093349,-9.38488661387612E-05,-0.001489160503375,0.000320039642262,0.000483936203285,-0.528948284113893,0.007471400002525,-0.023732275974263,-0.004216950214445,0.017227463847417,-0.003272353607862,-0.005982167735956,0.002272210567597,-0.002139331046767,0.001313562169371,0.002869346291826,-0.002069599605383,-0.001142228138612,0.000544168601337,-0.000293698383981,0.000799415380191,-3.94089565553609E-05,-0.001018382337774,0.000820471175261,0.000423992414293,-0.000302725243174,1.54385025127315E-05,-0.00019883882601,0.000404067860525,-0.000504296555674,-0.000540295859365,0.001109878397734,0.000153398521461,-0.000806833452539,-1.07452573488297E-05,-0.486037093637286,-0.024644197624716,0.007432459745398,-0.002676840035431,0.001418556277447,0.00472968465162,-0.002924705764456,-0.000290234310786,0.002561158337103,-0.001638460873223,0.00020686426424,0.001428068274253,-0.000946599683083,0.000525672597618,-0.000535666551991,0.000525802792282,0.00071203962856,0.0001866617906,-0.000510077443355,0.001061603111199,-0.001225762048251,0.000279517906861,0.00035487255625,-0.000425257984814,0.000399493135519,-0.000901154424963,0.000584122416705,-2.00025452885756E-05,-8.22534610586597E-05,-0.000598913601675,0.026792733621194,-0.000498337832693,0.001473746706998,-0.001523481856657,-0.001354874209837,0.003897037387484,-0.001334650409724,0.000726506565944,5.55072737402394E-05,0.001276033214291,-0.001608580157474,0.002278173689427,-0.001222786827167,0.000505469652888,-0.000709784231007,-0.000676368224734,0.000282987649642,0.000535410263777,-0.001111164832324,0.000325817541769,0.000966260918739,-0.000902397678228,0.000724174203266,-3.54570906982277E-05,-0.000459516882084,0.000366587942529,-0.001087169823743,0.000377269081871,-0.000158133938119,-0.000861428147698
"ind_4084","NT",0.759024541237822,0.109744602049905,0.779370415086259,0.016403573841567,-0.00341518484898,0.00496106344402,0.00604777768952,-0.000916239891716,-0.004467262036181,0.000173076234841,0.001326886797549,0.000121095664676,0.001296638781805,0.00020898692992,-0.001848519752775,0.000222427256089,0.001596644793509,-0.000522438998903,-0.000786405257591,0.000175957740217,0.000232185825047,-0.00024347309727,0.000383585320868,0.000437629392438,-0.000488659720016,-0.000511117439513,0.000256783740326,0.000311598715148,-8.99268908926627E-05,-0.000380900689275,3.49627924211162E-05,0.000537779704946,-6.55234956418126E-05,-0.511890218130483,0.004287643106819,0.003080369571866,-0.001841997721446,0.008144390196212,-0.004470297199817,-0.006265909464469,0.0032036387738,0.001966251779482,-0.001226171989733,4.47548867279662E-05,-7.55517392032206E-05,-0.00025340140135,0.000324083936863,-0.000537297040597,6.19771647457537E-05,0.000640572120665,-0.000293233764332,-5.70761064808716E-05,0.000667561077375,9.35035571476691E-06,-0.000931880120292,0.000206491955674,0.000605335824484,-0.000284777682322,-0.000320839504184,0.000439820622762,0.000239390394508,-0.000469940229307,-0.000246231544995,-0.429888104452564,-0.011693710025394,0.022073500390083,-0.00454093396561,-0.002574092645744,0.002833226917978,-0.00244531148844,0.002286437034508,0.001503735687737,-0.001047245714785,-0.000491937526228,0.000415541413451,-0.000407770743703,0.000370216568917,0.000234952213213,-0.000118873374369,0.000796476921405,-0.000388330675408,-0.000235819911784,-0.000174793494044,-6.97084026438894E-05,-4.93031686317396E-05,-1.05720557828298E-05,0.000180165051896,1.94960049621163E-06,-0.000124571686891,-0.000190235420723,1.98019274378085E-05,9.8336465762626E-05,0.000147199279352,-0.04547692361542,-0.004326491076508,3.53637312429737E-05,0.005107511434791,0.002062502571382,-0.000279881876445,-0.000813489079716,-0.001183253472669,-0.000940909701493,0.001386817958108,0.000346438932013,0.000182035687151,9.95837343839501E-07,-0.000304637605014,0.00017694193978,0.00030365922858,-0.000498036997519,0.000117487342211,-0.000289308976761,0.000457389316671,5.97155374269094E-05,-1.44876426055491E-05,3.90049585538881E-06,1.47921738939744E-05,-0.000328270287443,0.00012173572199,-0.000325103253892,-6.71311496583783E-05,-0.000100927144873,3.06643225164255E-05
